name,matches,count
Terrance,Fosse,1
Terrance,Family,1
Terrance,Everyone,1
Terrance,Devil,1
Terrance,Dad,1
All,Nibblet,1
Terrance,Canadians,1
All,Reality,1
Terrance,Brian,1
Terrance,Boys,1
All,Realtors,1
Terrance,Bill,1
All,woman,1
All 4 Heidi's,Eric,1
Teresa,Victoria,1
Allyson,Kate,1
Teresa,Principal,1
Teresa,Jacqueline,1
Teresa,God,1
Teresa,Caroline,1
Tennessee Ernie Ford,woman,1
Terrance,Head,1
Terrance,Jerry,1
Terrance,Jesus,1
Terry,People,1
The Boys,Sophie,1
Alexa,Siri,1
Alias 2,Harrison,1
Alias 3,Red,1
Alien,Baby,1
Alien,Everyone,1
The Boy,Tucker,1
The Boy,Agent,1
The Avs,All,1
Thad,Dude,1
Terry,Ike,1
Terrance,Katherine,1
Terry,God,1
Terry,Canadians,1
Alien,Millionaire,1
Alien,TV,1
Terrance,TV,1
Alien Man,Berries,1
Terrance,Saddam,1
Terrance,Right,1
Terrance,Phlllip,1
Terrance,Katie,1
Townsman,Jimbo,1
Townsman,ManBearPig,1
Townsman,Randy,1
Whoopi,Nick,1
Woman,Chris,1
Woman,Cartman,1
Woman,Buddha,1
A Man,Jesus,1
A Man,Steve,1
Woman,Bob,1
Woman,American,1
Woman,Allyson,1
Wolf Blitzer,Mitt,1
Wolf Blitzer,Chris,1
With the Kennedys,God,1
With the Damned,Everybody,1
With Choir,Nick,1
With Choir,All,1
Winner,All,1
William,People,1
Will Smith,Tolkien,1
A Politician,John,1
Wigger,Man,1
Wife,Terry,1
Wife,Kevin,1
Wife,Jared,1
Wife,Jack,1
Woman,Cruise,1
A Man,Chef,1
Woman,Eugene,1
Woman,Laura,1
A Boy,All,1
Woman,People,1
A Boy,Mitchell,1
Woman,New,1
A Boy,Pip,1
Woman,Murphy,1
A Cowboy,Helen,1
Woman,Marvin,1
A Dentist,Dentist,1
Woman,Mackey,1
A Diner,God,1
Woman,Everyone,1
Woman,Kenny,1
Woman,John,1
A Diner,President,1
Woman,Hope,1
Woman,Hollis,1
Woman,Hat,1
A Fangirl,Butters,1
Woman,Grandma,1
A Girl,Wendy,1
Woman,Frances,1
A Quint,Grandmama,1
Whole Foods rep,Principal,1
Woman,Richard,1
Whole Foods rep,Everyone,1
A musician,CD,1
A voice,Hancock,1
Wendy,Kelly,1
Wendy,Kal,1
A voice,John,1
A voice,Kyle,1
Wendy,Jessie,1
Wendy,Jason,1
Wendy,James,1
Wendy,Hitler,1
Wendy,Henry,1
A voice,Master,1
A voice,President,1
Wendy,Heather,1
Wendy,Harris,1
A voice,Rebecca,1
A voice,Tom,1
A woman,Nelson,1
A woman,Tom,1
AA Speaker,Michael,1
Wendy,Elise,1
Wendy,Doctor,1
Wendy,David,1
A man,Coach,1
Wendy,Ma'am,1
A guest,Satan,1
Wendy,Scott,1
White official,Jesus,1
White Bouncer,Berry,1
Whistlin' Willy,Dennis,1
A Santa,Ho,1
A Sign-Holder,Chef,1
A Voice,Cartman,1
A Voice,Connor,1
Wendy,Student,1
A Voice,Dick,1
Wendy,Secretary,1
A Voice,Eric,1
Wendy,Mayor,1
Wendy,Refugees,1
Wendy,Red,1
A Voice,Kyle,1
Wendy,Putin,1
A caller,Marsha,1
A counselor,Bradley,1
Wendy,Officer,1
Wendy,Nichole,1
Wendy,Mysterion,1
A girl,God,1
911truth man,People,1
Woman,Santa,1
Townsman (voice),Santa,1
Yates,Boy,1
Yates,Master,1
Yates,Martin,1
Yates,ManBearPig,1
Yates,Man,1
"""Eight""",Roostor,1
"""Kenny""",Kenny,1
"""Pete Puma""",Timmy,1
Yates,Kenny,1
Yates,Johnson,1
Yates,Johnny,1
"""Porky Pig""",Red,1
# 10,Coach,1
# 13,Canadian,1
Yates,Frakes,1
Yates,Foley,1
# 3,Coach,1
# 3,Morgan,1
Yates,Detective,1
Yates,Colin,1
# 6,Adams,1
Yates,Butters,1
# 6,Nelson,1
Yates,Brad,1
Yates,Mayor,1
"""Droopy Dawg""",Red,1
"""Droopy Dawg""",Jimmy,1
"""Beaky Buzzard""",Jimmy,1
instructor,Eric,1
f*ther Maxi,Satan,1
f*ther Maxi,Right,1
"""Ash""",Pearl,1
Zeus,Santa,1
Zeus,Aslan,1
Zazul,Satan,1
Zazul,Ladies,1
YourMomsTits,YourMomsTits,1
"""Ash""",Roostor,1
Younger daughter,Patient,1
Yates,Officer,1
Younger Boy,Kyle,1
Yelper 4,People,1
Yatess,God,1
Yates,Yolanda,1
"""Beaky Buzzard""",Red,1
Yates,Tom,1
Yates,Sergeant,1
"""Brokaw""",Tom,1
"""Cupid Ye""",Kyle,1
Yates,Priest,1
Yates,Boys,1
# 6,Steve,1
Woman,Somebody,1
Xerxes,woman,1
Woman 2,woman,1
Woman 2,Mysterion,1
Woman 2,Mark,1
Woman 2,Jesus,1
Woman 2,Hope,1
(Montage),Kyle,1
Woman 2,General,1
6th grade leader,Stan,1
Woman 1,Travis,1
6th grade leader,Trent,1
Woman 1,Teresa,1
Woman 1,Right,1
Woman 1,Harry,1
Woman 1,God,1
Woman,woman,1
Woman,Women,1
Woman,Wendy,1
Woman,Travolta,1
Woman,Tommy,1
6th grader 1,God,1
Woman,TV,1
Woman,Stranger,1
911truth man,American,1
Woman 3,Susan,1
(Montage),Ike,1
Woman 7,Billy,1
Worker 2,Boys,1
Xerxes,Women,1
Xerxes,Tumon,1
Xerxes,Persian,1
Xenu,Ho,1
Worm,Worm,1
Worm,Willy,1
Worker 2,Yimenez,1
# 7,Adams,1
# 7,Coach,1
# 7,Jesus,1
Worker 1,Nelson,1
Woman 7,Peter,1
Worker 1,Jesus,1
Worker,Red,1
Worker,New,1
# 8,Coach,1
Worker,Jenkins,1
# 8,Nelson,1
(Montage),Bebe,1
Wonder Woman,Aslan,1
Women,God,1
Woman With Brown Hair,God,1
AAA leader,Otters,1
AARP Members,All,1
AARP leader,Bill,1
Tuong Lu Kim,Red,1
Tweek Tweak,Jesus,1
Tweek,Tweek,1
Tweek,Ted,1
Tweek,Steven,1
Adams,Dickinson,1
Adams,Jefferson,1
Tweek,People,1
Adams,Penis,1
Tweek,Members,1
Adams County,Right,1
Adolf,Satan,1
Adolf Hitler,Alarm,1
Adult Kenny,All,1
Tweek,Ghost,1
Adult Kenny,Mackey,1
Tweek,Dad,1
Adults,All,1
Adults,Right,1
Tweek,Blood,1
Tweek,Bebe,1
Advisor,Man,1
Turd Sandwich,Jim,1
Advisor #1,All,1
Twirler 3,God,1
Two Girls,Clyde,1
Tyler Perry,Man,1
Adam Sandler,Tyler,1
Umpire 2,All,1
Ugly Bob,Tooth,1
Adam,Coon,1
Ugly Bob,Scott,1
Adam Sandler,Al,1
Ugly Bob,People,1
Ugly Bob,God,1
Ugly Bob,Celine,1
Adam Sandler,Everyone,1
Adam Sandler,Jill,1
Ugly Bob,All,1
Tyler Perry,Somebody,1
URFATANDDUM,URFATANDDUM,1
UPS man,Thad,1
UPS man,Somebody,1
UPS man,God,1
UAL 2,Shvek,1
UAA Leader,Eric,1
UAA Leader,Child,1
U.N. Leader,President,1
U.N. Leader,God,1
Tyler Perry,woman,1
Tupac's Hologram,Sharon,1
Agent,Barbrady,1
Wendy,Chef,1
Agent,Cartman,1
Trent,All,1
Travolta,Travolta,1
Travolta,John,1
Travolta,God,1
Agent,Ladies,1
Agent,Left,1
Travis,Everyone,1
Travis,Craig,1
Translator,Tweek,1
Agent,Officer,1
Trainer 3,All,1
Trainee Barbrady,Cartman,1
Tracy,Janet,1
Townswoman 1,Travis,1
Townswoman,Jesus,1
Townswoman,Garrison,1
Townsperson 3,Carlos,1
Townsperson 2,Willy,1
Townsman 5,God,1
Townsman 5,Chuck,1
Townsman 3,Santa,1
Townsman 2,Santa,1
Townsman 1,Jimbo,1
Trent,Butters,1
Trent,Kyle,1
Agent,Hillary,1
Tucker,Tucker,1
Agent,Clinton,1
Tuong Lu Kim,God,1
Tuong Lu Kim,Everyone,1
Tuong Lu Kim,Everybody,1
Agent,Don,1
Agent,Eric,1
Tumon,Xerxes,1
Tumon,Persians,1
Tumon,Lesbians,1
Tumon,All,1
Tucker,Fosse,1
Agent,Frank,1
Tucker,Agent,1
Trucker,Family,1
Truck driver,Jesus,1
Troupe,TV,1
Trooper,Mary,1
Trooper,Jesus,1
Tron Guy,Baby,1
Tron Guy,All,1
Trolls,All,1
Troll Hunter,Danes,1
Uncle Bud,Nellie,1
Uncle Bud,Robot,1
Uncle Howard,Eric,1
Uncle Murray,Ike,1
Waitress,Jimmy,1
Waitress,All,1
Waiter,Woman,1
Waiter,Roma,1
Waiter,Right,1
Waiter,Cartman,1
Waiter,All,1
WCB President,Stephen,1
WCB President,Right,1
WCB President,President,1
WCB President,Canadians,1
ATF leader,All,1
Volunteer 2,Peter,1
Volunteer 2,Nelson,1
Volunteer 2,John,1
Volunteer 2,Everyone,1
Aaron Brown,American,1
Volunteer,Michael,1
Voice-over,Women,1
Voice-over,John,1
Voice-over,American,1
Voice notification,Canadian,1
Aaron Brown,Morgan,1
Walgreens Bouncer,Everyone,1
Walgreens Bouncer,Group,1
Walgreens Bouncer,Right,1
Webber,Woman,1
AARP leader,Marvin,1
AARP leader,President,1
AARP leader,Stewart,1
Wendy,Billy,1
AARP member,Seniors,1
Wendy,Barbrady,1
ALF leader,God,1
Wendy,American,1
ATF lead,Cher,1
Weird Man,Mother,1
Webber,Sondheim,1
Walter,Satan,1
Weathers,Principal,1
ATF lead,Ganz,1
Weathers,God,1
Wayne D,Man,1
Water Tester,God,1
ATF lead,God,1
Warden,Trent,1
Walter Cronkite,Walter,1
Walter Cronkite,Somebody,1
Walter Cronkite,Billy,1
Voice,Terrance,1
Voice,Scott,1
Voice,Saddam,1
Abraham Lincoln,woman,1
Vamps,Mike,1
Vampire,Mike,1
Vampir,Vampire,1
Abraham Lincoln,Yamal,1
Vampir,Tommy,1
Vampir,People,1
Vampir,Mike,1
Vampir,Ma'am,1
Vampir,Butters,1
Vampir,Bloodrayne,1
VJ,Britney,1
Van Gelder & Mr. Mackey simultaneously,Adams,1
Usher,Band,1
Usher,All,1
Uriel,Gabriel,1
Unnamed Woman #1,Frank,1
Unnamed Man 2,Dan,1
Unnamed Man #2,Mike,1
Unnamed Man #1,Mike,1
Unknown Caller,MLKKK,1
Unkempt Garrison,Everyone,1
Uncle Murray,Kyle,1
Van Gelder,Adams,1
Vanity,Maury,1
Voice,Phillip,1
Viewer 3,God,1
Voice,Officer,1
Voice,Nadia,1
Voice,Magic,1
Aaron Brown,President,1
Voice,Jesus,1
Abraham Lincoln,Boys,1
Voice,Harold,1
Voice,Eric,1
Voice,Anne,1
Vivian,Vivian,1
Abraham Lincoln,Clyde,1
Vape Rep,All,1
Vice President,Right,1
Abraham Lincoln,Lincoln,1
Veteran guard,Jesus,1
Veteran guard,God,1
Vet,Right,1
Veronica Crabtree,All,1
Veronica,Eric,1
Abraham Lincoln,Nancy,1
Abraham Lincoln,Pinkerton,1
Varashnu,Varashnu,1
Stuart,driver,1
Stuart,TV,1
Stuart,Rod,1
Attendant,All,1
Assistant,Garrison,1
Smith,Father,1
Smith,American,1
Slim Reporter,Kids,1
Slim Reporter,Bob,1
Assistant,Kids,1
Assistant,Mark,1
Skyler,Right,1
Skyler,Red,1
Assistant,Mayor,1
Skyler,Mark,1
Assistant,Somebody,1
Assistant 1,Mayor,1
Skyler,Dude,1
Astronaut 1,God,1
Astronaut 2,Boys,1
Sky-fi Reporter,Ron,1
Sky-fi Reporter,Manson,1
Sky-fi Reporter,God,1
Skunky,Porcupiney,1
Skunky,Death,1
Skeeter,woman,1
Skeeter,Stan,1
Assistant,American,1
Smith,Martin,1
Smith,Moroni,1
Assemblywoman 1,Jessica,1
Soldier 2,Mitchell,1
Soldier 1,Tony,1
Soldier 1,Saddam,1
Soldier 1,Conner,1
Soldier,Sergeant,1
Soldier,President,1
Soldier,Kyle,1
Soldier,Harris,1
Assemblyman 4,Sarah,1
Soccer Captain,Captain,1
Snoop Dogg,Magic,1
Smith,Mother,1
Assemblywoman 1,Sarah,1
Snetzl,Snetzl,1
Snetzl,Santa,1
Snetzl,Jefferson,1
Snarf,Perseus,1
Assemblywoman 2,Sarah,1
Snarf,God,1
Snarf,Boy,1
Smithy,Smithy,1
Smith,New,1
Skeeter,Saddam,1
Skeeter,President,1
Some Kids,Filmore,1
Skeeter,Pat,1
Aunt Nellie,Robot,1
Aussie,Boy,1
Singers,Mexican,1
Aussie,Morgan,1
Autumn,Person,1
Auxiliary,Butters,1
Auxiliary,God,1
Singers,Joe,1
Auxiliary,Jesus,1
Singers,Head,1
Auxiliary,Son,1
Av 1,All,1
Singer (background singers),Jesus,1
Singer (background singers),Jack,1
Av 3,Red,1
Singer,woman,1
Singer,Together,1
BP Man 1,All,1
BSM-471,Rosie,1
Singer,Phil,1
Badger,Badger,1
Singer,King,1
Bailey,Kevin,1
Singers,Prince,1
Singers,Santa,1
Aunt Nellie,Right,1
Sixth grader 3,Dude,1
Skeeter,New,1
Skeeter,Mayor,1
Attendant 1,Chet,1
Skeeter,God,1
Skeeter,Doctor,1
Skeeter,Bear,1
Skeeter,American,1
Audience,All,1
Sixth grader leader,Parents,1
Sixth grader leader,Men,1
Sister Anne,Mark,1
Singers (Widelife),All,1
Sister Anne,Jesus,1
Sister Anne,God,1
Audience Member,Richard,1
Audience members,Right,1
Sister Anne,Blood,1
Siri,Simon,1
Siri,Alexa,1
Sinéad,Foofa,1
Singers:,Everybody,1
Aunt Flo,Sharon,1
Soldier 3,Thompson,1
Assemblyman 4,Jessica,1
Stan,Bob,1
Spirit Gore,Al,1
Staffer,Family,1
Archangel,Aslan,1
Archbishop,All,1
Squirt leader,Schwartz,1
Army Doctor,Conner,1
Squirt leader,Joseph,1
Squirt leader,Jesus,1
Squirt leader,Ishmael,1
Squirt leader,Ike,1
Army Doctor,Mitchell,1
Squirt leader,Everyone,1
Squirt leader,Elder,1
Squirt leader,Bear,1
Squirt leader,All,1
Army General 2,President,1
Army Soldier,Chairman,1
Squirrely,Prince,1
Squirrely,Blood,1
Squirrelly Squirrel,Beary,1
Squirrelly Squirrel,Bear,1
Spy angel,Satan,1
Spy angel,God,1
Sports Commentator,Cows,1
Stage Hand,All,1
Stage hand,Foofa,1
Apple Man 1,Kyle,1
Announcer 3,Katherine,1
Announcer 1,Roger,1
Stan,Billy,1
Announcer 1,Terrance,1
Stan,Ben,1
Announcer 2,All,1
Announcer 2,American,1
Stan,Bailey,1
Stan,Babies,1
Announcer 2,Blood,1
Announcer 2,Santa,1
Announcer 3,Katie,1
Stagehand,Cartman,1
Stan,Alien,1
Anonymous821,Anonymous821,1
Stagehand,Singer,1
Stagehand,Nicki,1
Stagehand,Michael,1
Stagehand,Maury,1
Anthropologist,God,1
Stagehand,Iggy,1
Stagehand,Head,1
Stagehand,Girl,1
Spirit Gore,Gore,1
Spirit,Jimmy,1
Some guy,Dude,1
Army Soldier,Kyle,1
Speaker,Barkley,1
Aslan,Mayor,1
Sound man,Dude,1
Sound man,All,1
Sorcerer,God,1
Sorcerer,Geldon,1
Sophie's Mom,Sophie,1
Aslan,Morpheus,1
Sophie,Right,1
Sophie,Mom,1
Sophie,Kids,1
Sophie,Jimmy,1
Sophie,Hope,1
Aslan,Zeus,1
Assemblyman 2,Boys,1
Sonny,Terrance,1
Sonny,Phillip,1
Sonny,Cher,1
Sondheim,Randy,1
Sondheim,Andrew,1
Son,Dad,1
Somebody,God,1
Some townsfolk,All,1
Speaker,Blaine,1
Speaker,Blaintologist,1
Speaker,David,1
Specialist 1,Red,1
Spiky Vampire,Mike,1
Army official,All,1
Spielberg,Dick,1
Asian reporter,Adams,1
Sphinx,Tom,1
Sphinx,Sally,1
Sphinx,Marvin,1
Asian reporter,Tom,1
Specialist 3,Towel,1
Specialist 3,All,1
Aslan,Butters,1
Speaker,Ryan,1
Specialist 1,Jimmy,1
Specialist,Stan,1
Specialist,Snarf,1
Specialist,Kyle,1
Specialist,Cinderella,1
Specialist,American,1
Specialist,All,1
Speaker,Steven,1
Speaker,Stan,1
Speaker,Scott,1
Singer,Ellen,1
Singer,Collins,1
Siimon,Dad,1
Sharon,Bono,1
Sharon,Kip,1
Sharon,Kim,1
Bebe,Gabriel,1
Bebe,God,1
Bebe,Heidi,1
Bebe,Jason,1
Bebe,Jimmy,1
Bebe,Kenny,1
Bebe,Kevin,1
Sharon,Hasselbeck,1
Sharon,Harrison,1
Bebe,Mandy,1
Bebe,Marvin,1
Sharon,Garrison,1
Sharon,Everyone,1
Bebe,Mother,1
Sharon,Duncan,1
Sharon,Doctor,1
Bebe,Nancy,1
Bebe,Nelson,1
Sharon,Chip,1
Bebe,Peter,1
Sharon,Butters,1
Bebe,Drew,1
Sharon,Ladies,1
Bebe,DiCaprio,1
Nick Jabs,Nick,1
Beast,Al,1
Beast,Gore,1
Sharon,Sondheim,1
Sharon,Someone,1
Beast,ManBearPig,1
Beavery,Lady,1
Beavery,Porcupiney,1
Sharon,Schwartz,1
Bebe,Anne,1
Bebe,Annie,1
Bebe,Ben,1
Bebe,Craig,1
Sharon,Rancher,1
Sharon,Principal,1
Sharon,Prince,1
Sharon,President,1
Sharon,Phillip,1
Sharon,Person,1
Bebe,Britney,1
Sharon,Mongolian,1
Sharon,Michael,1
Bebe,Cows,1
Bebe,Precious,1
Sharon,Bob,1
Sidney Poitier,Rebecca,1
Sharon,Baby,1
Ben,God,1
Ben Affleck,Dad,1
Sergeant,Nelson,1
Ben Affleck,Mom,1
Sergeant,Harris,1
Sergeant,Everybody,1
Sergeant,Cruise,1
Benedict XVI,Muhammad,1
Seniors,Pete,1
Senator 1,All,1
Senator,Broloff,1
Senator,American,1
Selena Gomez,Eric,1
Security agent,Cartman,1
Secretary,Mackey,1
Secretary,John,1
Secretary,Gates,1
Secretary,Dean,1
Secretary,Dave,1
Secretary,Ballmer,1
Secret Service leader,President,1
Secret Service leader,Nelson,1
Second general,God,1
Beelzeboot,Satan,1
Sgt. Larsen,Guard,1
Sgt. Larsen,Larsen,1
Bedrager,Somebody,1
Bebe,Red,1
Shades Vamp,Vampire,1
Sgt. Yates,woman,1
Bebe,Somebody,1
Sgt. Yates,Rick,1
Bebe,Tolkien,1
Sgt. Yates,Principal,1
Becker,Becker,1
Sgt. Yates,Murphy,1
Bedrager,Right,1
Sgt. Yates,Mexican,1
Sgt. Masters,All,1
Sgt. Yates,Mayor,1
Bee alien,Douche,1
Beelzeboot,Canadians,1
Sgt. Yates,Garrison,1
Sgt. Yates,Everyone,1
Sgt. Yates,Butters,1
Sgt. Yates,Brown,1
Sgt. Yates,Barbrady,1
Beelzeboot,Devil,1
Sgt. Masters,Towel,1
Beary,Stan,1
Sharon,TV,1
Sharon,Tammy,1
Sharon,Terrance,1
Balding man,Mark,1
Balding man,Sally,1
Balding man,Teresa,1
Shelly,Kelly,1
Shelly,John,1
Shelly,Jesus,1
Shelly,Everyone,1
Banker,Butters,1
Banker,Eric,1
Shelly,All,1
Shelley,Somebody,1
Shelley,God,1
Shelley,Dad,1
Shelia,Nancy,1
"Sheila, Gerald",Stan,1
Sheila Broflovski,Kyle,1
Bannon,All,1
Sheila,instructor,1
Sheila,Worker,1
Bar Patron 2,Snooki,1
Sheila,Tom,1
Sheila,Stanley,1
Sheila,Sheila,1
Shelly,Richard,1
Balding man,Kelly,1
Shelly,Stacy,1
Short Reporter,Everyone,1
Sid Greenfield,Sid,1
Sid Greenfield,Greenfield,1
Sid,TV,1
Sid,Paul,1
Sid,Larry,1
Shvek,Shvek,1
Shvek,Richard,1
Bailey,Stan,1
Bailiff,All,1
Shvek,All,1
Bald convict,Son,1
Balding man,Gary,1
Shopper 9,Martin,1
Shopper 5,Elmo,1
Shopper 4,Elmo,1
Shopper 3,Marsha,1
Shopper 12,Rebecca,1
Sheriff,Sheriff,1
Shelly,Women,1
Shelly,Trent,1
Shelly,Travolta,1
Shelly,TV,1
Barbra Streisand,Officer,1
Sheila,Scout,1
Barbrady,All,1
Bart,Family,1
Barkeep,People,1
Barker,All,1
Barker,James,1
Barker,Kid,1
Barkley,People,1
Sheila,Chris,1
Sheila,Chef,1
Barkley,Ryan,1
Sheila,Carol,1
Barnaby Jones,All,1
Bat Dad,All,1
Barkeep,Kids,1
Bear,Lizzy,1
Bearded Man,Randy,1
Shauna,Sally,1
Shauna,Mom,1
Beary,Lady,1
Sharon Marsh,Everybody,1
Beary,Porcupiney,1
Sharon,Victoria,1
Beary,Santa,1
Sharon,Tolkien,1
Sheila,Gerry,1
Barkeep,God,1
Barbrady,Bob,1
Sheila,Mayor,1
Barbrady,Eric,1
Sheila,Protesters,1
Sheila,Pirate,1
Barbrady,Everybody,1
Sheila,Patty,1
Barbrady,Ganz,1
Barbrady,God,1
Sheila,Moses,1
Sheila,Mitchell,1
Sheila,Minister,1
Sheila,Magic,1
Sheila,Harry,1
Barbrady,Jakov,1
Sheila,Linda,1
Sheila,Liane,1
Barbrady,Jesus,1
Barbrady,KoRn,1
Barbrady,Right,1
Sheila,Joseph,1
Sheila,Janice,1
Barbrady,Tweek,1
Sheila,House,1
Stan,Blood,1
Announcer 1,Phillip,1
An Old Farmer,Nelson,1
Anchorman,Chris,1
Anchor Tom,Mitch,1
Anchor Tom,Netzel,1
Stephen,ManBearPig,1
Anchor Tom,New,1
Anchor Tom,President,1
Anchor Tom,Priests,1
Stephen,King,1
Stephen,Kim,1
Stephen,Kids,1
Stephen,Kelly,1
Stephen,Kate,1
Anchor Tom,Red,1
Stephen,John,1
Anchor Tom,Rick,1
Anchor Tom,Stan,1
Stephen,Jim,1
Anchor Tom,Students,1
Stephen,Jefferson,1
Stephen,Grandma,1
Anchorman,Al,1
Stephen,Girlfriend,1
Anchorman,American,1
Anchorman,Bono,1
Stephen,Matt,1
Stephen,Maxi,1
Stephen,McCain,1
Anchor Tom,God,1
Anchor Bill Keegan,Speaker,1
Stephen,TV,1
Stephen,Stuart,1
Anchor Tom,Canadian,1
Anchor Tom,Cop,1
Stephen,Someone,1
Stephen,Skeeter,1
Stephen,Sheila,1
Anchor Tom,Craig,1
Stephen,Sally,1
Stephen,Red,1
Stephen,Mohammad,1
Anchor Tom,Kyle,1
Stephen,Putin,1
Stephen,Principal,1
Anchor Tom,Mayor,1
Stephen,Officers,1
Stephen,Officer,1
Stephen,Obama,1
Stephen,New,1
Stephen,Muhammad,1
Stephen,Mom,1
Anchorman,Britney,1
Anchorman,Gore,1
Stephen,Tweek,1
Stephen,Duncan,1
"Stan, Kyle, Cartman",Chef,1
"Stan, Kyle, Cartman",Butters,1
"Stan, Kyle, Cartman",All,1
"Stan, Kyle",Tweek,1
"Stan, Kyle",Mackey,1
Angel 4,Michael,1
Angel 5,Satan,1
"Stan, Kyle",Butters,1
"Stan, Kyle",Barbrady,1
"Stan, Kyle",All,1
"Stan, Jesus",Stan,1
"Stan, Cartman, Kenny",Kyle,1
"Stan, Cartman",Jimmy,1
Angel 7,Gabriel,1
Stan,driver,1
Stan,Xenu,1
Angel 9,Jesus,1
Anne,Clyde,1
Stan,Vince,1
Annie,Bebe,1
Stan,Vernon,1
Annie,Cartman,1
Annie,Class,1
"Stan, Kyle, Cartman",Ho,1
Angel 4,Archangel,1
"Stan, Kyle, Kenny",Chef,1
Anchorman Tom,God,1
Anchorman,Kids,1
Anchorman,Members,1
Anchorman,Mexicans,1
Anchorman,Mike,1
Stephen,Chairman,1
Anchorman,Robert,1
Anchorman,Scientists,1
Anchorman,Stan,1
Stephen,Butter,1
Stephen,Boys,1
Anchorman Tom,Harris,1
Stan/Kyle,Bill,1
Stephen,American,1
Anchorman Tom,Mark,1
Stephen,Al,1
Anchorwoman,Leslie,1
Angel,American,1
Stella,Right,1
Angel,Moroni,1
Angel 11,Satan,1
Angel 12,Uriel,1
Stan:,Dude,1
Anchor Bill Keegan,Ryan,1
Stephen,Victoria,1
Stan,Boss,1
Steven,Son,1
Strong Woman,Everyone,1
Anchor,Kanye,1
Anchor,Mayor,1
Strong Woman,All,1
Stormy,Steven,1
Anchor,Music,1
Stormy,Detective,1
Stormy,All,1
Store owner,woman,1
Store owner,Paris,1
Store owner,God,1
Store owner,Everyone,1
Stinky,Eric,1
Stewart,All,1
Steven Spielberg,Tom,1
Steven Spielberg,Ted,1
Steven Spielberg,Stan,1
Steven Spielberg,Son,1
Steven Spielberg,Scouts,1
Steven Spielberg,Lucas,1
Steven Spielberg,God,1
Steven Spielberg,All,1
Steven Seagal,Steven,1
Anchor,God,1
Anchor,Giuliani,1
Anchor,Eric,1
Stuart,Jesus,1
Stuart,Randy,1
Stuart,President,1
Stuart,Man,1
An officer,Ranger,1
Stuart,Kyle,1
Stuart,Kevin,1
Anchor,Bill,1
Anchor,Carl,1
Stuart,John,1
Stuart,Jim,1
Anchor,Cartman,1
Stu,All,1
Anchor,Clinton,1
Stuart,Gerry,1
Stuart,Everyone,1
Stuart,Eric,1
Stuart,Confederates,1
Stuart,Cartman,1
Stuart,Bono,1
Stuart,Bob,1
Anchor,Collins,1
Stu,Right,1
Anchor,Paul,1
Steven,Right,1
Stephen,driver,1
Anchor,Pete,1
Anchor,Timmy,1
Steve,Magic,1
Anchor,woman,1
Anchor 1,Tweek,1
Anchor 2,Mysterion,1
Steve,Jerry,1
Steve,Heidi,1
Anchor 2,Tweek,1
Steve,Everyone,1
Steve,Estella,1
Steve,Eric,1
Steve,Ed,1
Anchor 3,President,1
Steve,Butters,1
Steve,Boys,1
Steve,Ben,1
Anchor 3,Tweek,1
Stephen Tamill,Cartman,1
Stephen Abootman,Together,1
Anchor 4,Kim,1
Stephen Abootman,Leader,1
Anchor Bill Keegan,House,1
Anchor Bill Keegan,Paul,1
Anchor,Thom,1
Steve,People,1
Anchor,Spectators,1
Steve Jobs,People,1
Steven,Jesus,1
Steven,God,1
Anchor,Phil,1
Anchor,Prince,1
Anchor,Princess,1
Steven,Ben,1
Steve Nelson,Steve,1
Steve Nelson,Stan,1
Steve Nelson,Nelson,1
Steve Jobs,Phil,1
Steve Jobs,God,1
Steve,Right,1
Steve Jobs,Eric,1
Steve Irwin,Steve,1
Steve Irwin,Satan,1
Steve Black,Eric,1
Steve Bischiotti,Man,1
Steve,woman,1
Anchor,Rudy,1
Anchor,Saddam,1
Anchor,Skyler,1
Steve,Somebody,1
Annie,Eric,1
Annie,God,1
Stan,Tooth,1
Announcer,Ryan,1
Stan,Iraqi,1
Stan,Instructor,1
Announcer,Officer,1
Announcer,Parents,1
Stan,Howard,1
Announcer,People,1
Stan,Horace,1
Stan,Hitler,1
Stan,Hillary,1
Announcer,Peter,1
Stan,Helen,1
Stan,Heidi,1
Announcer,Phil,1
Announcer,Pocket,1
Announcer,Psychic,1
Stan,Hackman,1
Stan,Group,1
Announcer,Randy,1
Announcer,Reality,1
Stan,Governor,1
Announcer,Rick,1
Stan,Girlfriend,1
Stan,Girl,1
Stan,Jakov,1
Stan,Janitor,1
Announcer,O'Reilly,1
Stan,Kim,1
Announcer,Lambtor,1
Announcer,Lehrer,1
Stan,Left,1
Stan,Lars,1
Stan,Larry,1
Stan,Lambtron,1
Announcer,Leslie,1
Stan,KoRn,1
Announcer,Louis,1
Announcer,Manymoons,1
Stan,Kevin,1
Stan,Jay,1
Announcer,Martha,1
Stan,Karen,1
Stan,Kansas,1
Stan,Junjun,1
Announcer,Master,1
Announcer,Mayor,1
Announcer,Men,1
Announcer,Mephesto,1
Stan,Jenny,1
Announcer,Nicki,1
Stan,General,1
Announcer,Saddam,1
Annie,Jason,1
Stan,Friend,1
Stan,Commercial,1
Announcer,Tugger,1
Stan,Coach,1
Announcer,Tweek,1
Announcer,Voices,1
Announcer,Whoopi,1
Announcer,Wife,1
Announcer,Wing,1
Announcer,Winner,1
Announcer,driver,1
Stan,Center,1
